Date,log_return_EEM,log_return_HYG,log_return_LQD,log_return_SPX,log_return_MERVAL,log_return_VIX,log_return_EURUSD,log_return_GBPUSD,log_return_USDJPY,yield_change_UST_2Y,yield_change_UST_10Y,realized_vol_EEM_21d,realized_vol_EEM_63d,realized_vol_EEM_250d,realized_vol_HYG_21d,realized_vol_HYG_63d,realized_vol_HYG_250d,realized_vol_SPX_21d,realized_vol_SPX_63d,realized_vol_SPX_250d,vix_level,vix_change,vol_risk_premium,corr_spx_hyg_63d,corr_spx_eurusd_63d,spx_drawdown,spx_momentum_63d,spx_momentum_21d,crisis_flag,macro_FED_FUNDS,macro_FED_FUNDS_change,macro_HY_SPREAD,macro_HY_SPREAD_change,macro_IG_SPREAD,macro_IG_SPREAD_change,day_of_week,month,quarter,is_month_end,is_quarter_end
2008-10-09,-0.07651841248048517,-0.023553188832062838,-0.027042977807123832,-0.07922406331313588,-0.0544352065550171,0.1053257431553289,-0.0952585030440745,-0.010978209047866207,-0.10104001672305846,-0.06000000238418579,0.11900019645690918,1.0360130160003966,0.6587750188464907,0.45616843270649876,0.5621423326138696,0.3354002652002598,0.1834002816478254,0.6242329931406717,0.41752310742300514,0.2767211544309165,63.91999816894531,6.3899993896484375,1.4966988548781401,0.6457835056252768,0.21493694524060575,-0.4127199395612582,-0.25920382094075733,-0.2614525875290997,1,6.469168560201796,-0.071064354091253,4.184579299449388,0.10610865981077477,1.9515717293683177,-0.008803711299316674,3,10,4,0,0
2008-10-10,0.011470394598771194,-0.06903216491768355,-0.056627532533216535,-0.011828976472150513,-0.05674714507001429,0.09014838467180471,-0.014820246346670198,-0.002713064116029164,0.01585194783909111,-0.3699999898672104,0.026999950408935547,1.0412226636830375,0.6598505796972255,0.45538155889615145,0.5955985995131389,0.3594681483010979,0.19546312425514825,0.6159388277199678,0.41757908169789715,0.2766815982924741,69.94999694824219,6.029998779296875,8.356114176245413,0.6129571800428275,0.21734427454864638,-0.41962593561988193,-0.2598464533134899,-0.28007691001110413,1,6.38023918100147,-0.16521153016773926,4.175525496479198,0.0868441492715597,1.9481565252182649,-0.030023442962293645,4,10,4,0,0
2008-10-13,0.20514161439839096,0.11572618519031658,0.05361631468389175,0.10957196759533848,0.0,-0.2406292764409357,0.016575979413581615,0.023360105952831396,0.011604027554413709,0.0,0.0,1.2878066243885353,0.7832744706450444,0.500998494539532,0.7456321514874968,0.43204844477376886,0.22806845695124817,0.7523591889230652,0.472767582591357,0.29853369542917196,54.9900016784668,-14.95999526977539,-20.245917213839718,0.715982761870479,0.24555616440337008,-0.3524184045076624,-0.19432936067662887,-0.19841015041458265,1,6.3962217722974195,-0.10428973645563389,4.152168190333364,0.05945207002980446,1.9570872995639217,-0.015718604827598792,0,10,4,0,0
2008-10-14,-0.051048930534327186,0.006514912210846647,-0.01578548908105165,-0.005336349813536854,0.10453780890636284,0.002542670933224056,-0.00028603250445005587,-0.0014293147458354662,-0.0031335679594354975,0.025000005960464478,0.16199970245361328,1.2702396349725906,0.7881557268738292,0.5031783491590709,0.7395770542170805,0.43228836885830435,0.2281769296265222,0.7398110572863474,0.4717461290141633,0.2985558226621478,55.130001068115234,0.1399993896484375,-18.85110466051951,0.715157581984245,0.24433986855658785,-0.3558649223428506,-0.20812963985517607,-0.16323463517790826,1,6.371012780747035,-0.06298304671906862,4.145600685145028,0.042277181061492364,1.9465057896392148,-0.03404637110505715,1,10,4,0,0
2008-10-15,-0.17633408520255411,-0.04461677858595136,0.0,-0.09469512488423501,-0.12951829187480443,0.22802909309137306,-0.012867675287039186,-0.013528905144270402,-0.022214299631971097,-0.034999996423721313,-0.01199960708618164,1.395687914945306,0.8580926524148322,0.5317192326698623,0.7493790000666726,0.4387676307407444,0.23234716267708064,0.7905714074407482,0.5055188568791061,0.3124219982097173,69.25,14.119998931884766,-9.807140744074815,0.7249079498162557,0.24868676728821945,-0.4140623836667279,-0.279880708683261,-0.2519445903769444,1,6.366936647091953,-0.05760316083529915,4.167755107064677,0.06682277811366966,1.9504144887172346,-0.03319727227141556,2,10,4,0,0
2008-10-16,0.04797695539611054,-0.038623935248515505,0.010434541219169194,0.041628822290941045,0.0,-0.023967234937327515,0.003420673689635183,0.009218558077733698,0.015127643679602672,0.23499999940395355,-0.07500004768371582,1.3965645221797731,0.8646922265570812,0.5335640866273921,0.7321142134955809,0.4440384588699304,0.2353557591343789,0.8024516457900809,0.5140657218697433,0.31544086814216843,67.61000061035156,-1.6399993896484375,-12.635163968656528,0.6748099901613948,0.2502495685384629,-0.38915566891715203,-0.24886508517795136,-0.18156505963646508,1,6.38432047126887,-0.08630184225460535,4.179087150032531,0.0788461058783998,1.9420165146437474,-0.05455522305130067,3,10,4,0,0
2008-10-17,-0.031864207637526176,-0.012069335499327436,-0.00855044041338976,-0.006232205932727285,0.024980482968441554,0.03944256622499308,-0.004978869049058091,-0.0023732462468774806,0.004041640509194812,0.3449999690055847,0.0019998550415039062,1.3573941225390085,0.8656956154051415,0.5341067138075282,0.6684248098436282,0.4440602255129777,0.23560787854055423,0.7801377995327077,0.5127782614849985,0.3154373011536531,70.33000183105469,2.720001220703125,-7.683778122216083,0.6742352323827231,0.25311448299860484,-0.3929507384703165,-0.26346907768757344,-0.22043747653972745,1,6.359959043063192,-0.10428581444140672,4.191973360034695,0.0736179638706167,1.9369054625204596,-0.06542856237054462,4,10,4,0,0
2008-10-20,0.06773549258000922,0.019802520986859785,0.030012635640216372,0.046582877325231545,-0.03344793406754013,-0.28347273775349946,-0.00820799603272654,-0.009933620821886776,0.0031431092618714558,0.24000000953674316,-0.05200004577636719,1.3058258700444574,0.879091272012816,0.5382551986843861,0.6719697380188537,0.4466614664974303,0.236434057423949,0.786400515730372,0.5227388550441744,0.3188806291237557,52.970001220703125,-17.360000610351562,-25.670050352334073,0.6785972669807858,0.24259808671232716,-0.36400365222952946,-0.2314711006597675,-0.21487071826750948,1,6.326173639105112,-0.21362896491185435,4.194902872267761,0.029634992865753773,1.9005534602450584,-0.09169575037308286,0,10,4,0,0
2008-10-21,-0.08301494996161217,-0.005759367497252741,0.009882068953972926,-0.03128399253606999,-0.11618991758803542,0.0026395073249091943,-0.019120233843420667,-0.02704060619223081,-0.01624377850584463,0.07500004768371582,-0.182999849319458,1.3142600598641225,0.889871443366221,0.5428801396725916,0.6713468068171766,0.4464919701528535,0.23641800183860656,0.7834577490663761,0.524153624212912,0.3192694741031983,53.11000061035156,0.1399993896484375,-25.235774296286053,0.6799599821819113,0.2516682579311544,-0.3835921563572753,-0.23750941446326646,-0.20879966296137897,1,6.327881259979513,-0.13936255953487553,4.205369347922333,0.06810289320836027,1.9214744459612376,-0.05354430436399138,1,10,4,0,0
2008-10-22,-0.11125030307414809,-0.008345185831642917,-0.011597031400348573,-0.06295307968785188,-0.10674107128515715,0.27111747620710047,-0.01888969224809695,-0.02877790309090986,-0.02489699374352359,-0.08500003814697266,-0.08500003814697266,1.3521460541924935,0.9123984631097614,0.5535544431475783,0.6713790844716302,0.4463924657041453,0.23652424099004588,0.803748697727978,0.5367830122865369,0.3251012129284516,69.6500015258789,16.540000915527344,-10.724868246918888,0.6672865114874054,0.26399090008893406,-0.41011792788403323,-0.2870022720280446,-0.24527440086181307,1,6.2735189630363735,-0.1931204090857115,4.189357541075371,0.054167336049458115,1.9269800152894998,-0.051151352032404285,2,10,4,0,0
2008-10-23,0.027524545571330224,0.016762659004531746,0.006270318944709099,0.012554897845818378,0.02414815502516606,-0.026920482176097556,0.009956725545702923,0.0016052253509810529,-0.003911213140001089,-0.09999996423721313,-0.0840001106262207,1.3584469279578648,0.9155173876762362,0.5534984951783516,0.6747283741297252,0.4483626467722462,0.23720994269496876,0.8079170579161243,0.5372601681332968,0.32541972503875916,67.80000305175781,-1.8499984741210938,-12.991702739854617,0.6701314256372811,0.27036581776400853,-0.4026653333389004,-0.26431297832596035,-0.23422467126185853,1,6.219227706592114,-0.1847919933093154,4.183167343356827,0.07158634803555497,1.9193065404301182,-0.05354031691278216,3,10,4,0,0
2008-10-24,-0.10888644618396735,-0.025322391708686103,0.003969216681791177,-0.03512077795125528,-0.07986983188436003,0.15452979495383146,-0.024638939857002468,-0.019412495412809774,-0.03346370915968134,-0.09000003337860107,0.16300010681152344,1.3634449242140534,0.9270419452579978,0.5620386869172318,0.6745903389267254,0.4503117908585321,0.23836282142395615,0.8026385899660707,0.5375606186076805,0.326803068684107,79.12999725341797,11.329994201660156,-1.133861743189101,0.6753979284730386,0.2857051247989416,-0.4232800698118171,-0.3059135105904117,-0.2749053237849326,1,6.253196370739939,-0.1690049232927393,4.1870074280962,0.043585934803406445,1.9080599835467882,-0.054983736336605915,4,10,4,0,0
2008-10-27,-0.026586214331610267,-0.05219785869038572,-0.006472797675141698,-0.032279789320129516,-0.05781957088882625,0.011684288158362487,-0.013174293530413102,-0.023902801964111278,-0.011479625241768899,-0.0899999737739563,0.032000064849853516,1.363371294828115,0.9274426525243136,0.5617717845195495,0.6897665014141952,0.4602580453093304,0.24378874148650417,0.8016838163401917,0.5381836601674804,0.32702358721743835,80.05999755859375,0.9300003051757812,-0.10838407542541972,0.6785168026198782,0.2892029760660663,-0.44159920803285546,-0.33898122151675303,-0.300304162103883,1,6.195756668982006,-0.27078899455553707,4.192557745273838,0.06089101136744279,1.9031034960179949,-0.047264446820068695,0,10,4,0,0
2008-10-28,0.19006377535062247,0.011256506025731337,-0.006629001823166692,0.10245735847393653,0.06342182643749607,-0.17868091056125024,0.027254175474300528,0.03484832029487879,0.05232283972694288,0.019999980926513672,0.09099984169006348,1.5143426281025745,1.012136887816256,0.5945040937709769,0.6413240340257241,0.4612123662270702,0.2438546508192898,0.8535567054915913,0.5804425477677311,0.3434913452336124,66.95999908447266,-13.099998474121094,-18.395671464686473,0.6554438594022955,0.32862722390692,-0.3795944259741565,-0.2579100142481823,-0.14995212269300506,1,6.229072294027467,-0.2164352798260234,4.198961502372275,0.0961587843415952,1.9102722913661894,-0.04170540644774556,1,10,4,0,0
2008-10-29,-0.03221872456670027,0.044517181566568004,0.016717337654208818,-0.011140907177516441,0.026462404080831652,0.043828224555491534,0.011659930314412394,0.017366276356553564,-0.006948733533467715,-0.1850000023841858,0.054000139236450195,1.477348447242512,1.0131267539005289,0.5948600443958191,0.6504864527447841,0.47172932422848624,0.24810236714238787,0.8247087496486227,0.5805819249140968,0.3433862861928676,69.95999908447266,3.0,-12.51087588038962,0.6360397942707943,0.32576802194773774,-0.3864679471611622,-0.2620149140972021,-0.20257035689103964,1,6.252201858670164,-0.06309502235196973,4.196194796731948,0.08062833872429742,1.8913514421103401,-0.07570333269672869,2,10,4,0,0
2008-10-30,0.1265931861253031,0.027040120036783778,-0.007470912424119779,0.025476650236373046,0.058125181286848,-0.10637744909876048,-0.0070637075725948064,-4.907719224401834e-05,0.01293894357380319,-0.1899999976158142,0.06499981880187988,1.5593862937884932,1.04826512723404,0.6064984461918101,0.6375969368496681,0.47581318820891716,0.24966617338494354,0.8340729267246552,0.583659959045294,0.3443723909041382,62.900001525878906,-7.05999755859375,-20.50729114658661,0.6406836242326638,0.32193618743462665,-0.37063639446952124,-0.23612299389457858,-0.17825953981136744,1,6.165911522230634,-0.15933276613132463,4.188646328709341,0.038193648406827485,1.8899355979173968,-0.07303245343261144,3,10,4,0,0
2008-10-31,-0.00861368570774627,0.0004169743508770371,-0.004099725158918583,0.015248545898600415,0.037283915377936405,-0.049036651880039674,-0.012989200305231121,-0.01837863657343106,-0.003549143999979414,0.06000000238418579,0.031000137329101562,1.5337233766696985,1.0474540917965156,0.6023259924980126,0.634524615720802,0.47539171298347394,0.24965467034023409,0.8298627085776517,0.5812748471870549,0.34343837025433066,59.88999938964844,-3.0100021362304688,-23.096271468116726,0.6399056287344661,0.31716823641124475,-0.36096597208220094,-0.24603854342931042,-0.13060453877891565,1,6.132033289613851,-0.2150479263347833,4.251801754370227,0.08807711669649887,1.9076420166420234,-0.061228737818738166,4,10,4,1,0
2008-11-03,-0.009085363595701616,0.008100361551341813,0.008165120249432894,-0.002532248295049081,0.04544039339777336,-0.1094690377366419,-0.006633764291643426,-0.018993545180685748,0.005672599810777577,-0.015000015497207642,-0.06599998474121094,1.5325646760194942,1.0459568060140507,0.6023478095273873,0.6365062117915159,0.47594497209764963,0.24980013776010745,0.8295830278105588,0.581071762940228,0.343396361980364,53.68000030517578,-6.209999084472656,-29.278302475880096,0.6400812553118468,0.31665301643098254,-0.36258211780515004,-0.2504595663080279,-0.12093010110504376,1,6.191738759766221,-0.17555719393049873,4.269937499828875,0.10211690460950784,1.8963025532823454,-0.07154553767624017,0,11,4,0,0
