Date,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3,regime
2018-03-23,0.9998556031239458,1.278151877479294e-24,0.0001378773891524457,6.519486564884695e-06,0
2018-03-26,0.9997665433215542,1.665116457371508e-22,0.0002298622810812427,3.5943973182830365e-06,0
2018-03-27,0.9998189635807408,4.0600620856239075e-21,9.242261156959251e-05,8.861380751004622e-05,0
2018-03-28,0.9999312933808104,3.019623191645816e-19,3.567369762699202e-05,3.303292212837492e-05,0
2018-03-29,0.9993359320070923,1.1986714321575153e-16,8.520789983845009e-05,0.0005788600931929739,0
2018-04-02,0.9998549471730788,8.982275803175013e-21,0.0001200715400217258,2.4981286057286626e-05,0
2018-04-03,0.9989116290842784,2.1267531362586743e-16,6.024647011029811e-05,0.0010281244455327856,0
2018-04-04,0.9859503573665089,6.773513633299714e-13,7.440640190171157e-05,0.013975236230446705,0
2018-04-05,0.9654113968923527,5.365122905991308e-10,0.00011950971210046296,0.034469092858604305,0
2018-04-06,0.9747226197129983,1.2144656151780046e-13,0.00018517943178710292,0.025092200855868513,0
2018-04-09,0.9734550889545341,2.655635273655897e-13,3.7055603419458176e-05,0.026507855441583426,0
2018-04-10,0.9053857157268567,1.213051508904449e-12,2.147108639490805e-05,0.09459281318566842,0
2018-04-11,0.27684053052669966,3.4016215975891723e-10,1.793989414002397e-06,0.7231576751435239,3
2018-04-12,0.026235278558783028,1.2250315975366325e-07,5.4599656627827215e-08,0.9737645443389288,3
2018-04-13,0.00042088935550922067,1.187139976293837e-05,2.191328457132509e-09,0.9995672370533202,3
2018-04-16,2.0853504536131222e-05,4.224515710252638e-05,8.776351927446143e-11,0.9999369012502198,3
2018-04-17,7.641702516098934e-06,0.0006008017827727544,8.22222494576922e-11,0.9993915564320195,3
2018-04-18,5.699919711032412e-06,0.0013188443778732264,6.590931463817359e-11,0.9986754556356582,3
2018-04-19,7.0768460255280235e-06,0.0008478969455500951,1.501443257276243e-10,0.9991450260585658,3
2018-04-20,1.2966266065083635e-05,9.072445154850998e-05,9.624134635075324e-11,0.9998963091868652,3
2018-04-23,8.929175148086271e-06,0.000149063111717496,2.576437040801594e-10,0.9998420074555311,3
2018-04-24,3.813305476512065e-05,1.6870007538333245e-06,5.87862769865321e-10,0.9999601793567872,3
2018-04-25,3.447213973390587e-05,4.398626433844304e-06,9.698707903671518e-11,0.9999611291374747,3
2018-04-26,1.4739518218983746e-05,0.0006028987736596921,5.3158590603071284e-11,0.9993823616547719,3
2018-04-27,5.101876507881435e-06,0.01689423380762147,7.306504341552109e-11,0.9831006642431092,3
2018-04-30,7.1100713231939885e-06,0.030086321141994957,8.075920507394794e-11,0.9699065687063868,3
2018-05-01,5.030541421618527e-06,0.06083390287289489,5.63060297700437e-11,0.9391610665291649,3
2018-05-02,5.961404617713256e-06,0.09948304006677637,5.300880511478234e-11,0.9005109984751715,3
2018-05-03,3.899870640987771e-06,0.1942511875938277,1.0059248849350362e-11,0.8057449125252387,3
2018-05-04,1.128801572495636e-06,0.39851918343639886,2.56258923486174e-12,0.6014796877595255,3
2018-05-07,1.1452719265447726e-07,0.8379329965958148,1.296684617312971e-13,0.1620668888767415,1
2018-05-08,8.209012930073883e-09,0.9722410456191389,7.134934796802165e-15,0.02775894617247087,1
2018-05-09,3.788507906310997e-10,0.9978508863126143,1.3006594845562502e-16,0.0021491133086576613,1
2018-05-10,2.112715494952607e-12,0.9998451138343193,1.6025653263574717e-18,0.00015488616399475307,1
2018-05-11,2.7944545049864003e-14,0.9999938556964069,8.439293190866569e-19,6.144303929076611e-06,1
2018-05-14,4.553284844877719e-14,0.9999913179958088,2.5603686552272314e-19,8.682003291576466e-06,1
2018-05-15,2.414734615111989e-13,0.999867887951095,9.89950703336024e-20,0.00013211204951814567,1
2018-05-16,1.9234065588237334e-13,0.9999705081919898,1.9167738363118669e-19,2.9491807503392928e-05,1
2018-05-17,2.890149127485526e-14,0.9999839258598934,7.038864585617669e-20,1.6074139296181163e-05,1
2018-05-18,3.0877846113448863e-14,0.9999857312249607,2.965922666446071e-20,1.4268774424541006e-05,1
2018-05-21,1.7689601591382945e-14,0.9999743553194574,1.081293492282318e-20,2.564467988244849e-05,1
2018-05-22,7.232790812914037e-15,0.9999902091155497,1.4237209796533808e-20,9.790884096073554e-06,1
2018-05-23,3.3153406848986253e-15,0.9999942382457909,1.0272800447182872e-18,5.761753331433971e-06,1
2018-05-24,3.36908990387602e-13,0.9999901332607992,1.948455039942951e-16,9.866738843057187e-06,1
2018-05-25,7.068145560808858e-11,0.9980427485487768,3.262372503051403e-14,0.001957251380270234,1
2018-05-29,4.238767613239511e-08,0.8101556156449323,1.2332237143624127e-13,0.1898443419667316,1
2018-05-30,5.304688566766467e-07,0.8363640281029063,8.080213917783496e-13,0.1636354414277091,1
2018-05-31,4.2059505448889205e-08,0.9268481735739211,5.022650276095364e-15,0.07315178436693603,1
2018-06-01,2.599374851547582e-10,0.9926823186334525,4.672600456927906e-17,0.007317681106849077,1
2018-06-04,7.425464930163907e-13,0.9999247120470718,5.738855674044118e-19,7.528795205666098e-05,1
2018-06-05,3.831538462421515e-15,0.9999965372668084,3.99828340585513e-21,3.4627329197975548e-06,1
2018-06-06,2.9422659069116524e-16,0.9999964643437783,8.530287360176382e-22,3.535655322671936e-06,1
2018-06-07,2.620470066001616e-16,0.9999980989905332,5.062702645294745e-22,1.9010094019865448e-06,1
2018-06-08,3.033881418520468e-16,0.9999969793580168,4.314597313872373e-22,3.0206413119159636e-06,1
2018-06-11,3.7910624430529635e-16,0.9999969126467841,8.35388725386101e-22,3.08735301232618e-06,1
2018-06-12,7.025695800034948e-16,0.9999967283673726,7.5215558803699e-22,3.2716325761984943e-06,1
2018-06-13,6.352824570517882e-16,0.9999941963474314,2.3033877399931958e-22,5.803653244101808e-06,1
2018-06-14,1.8989783994710245e-16,0.9999974494581477,2.8792304217403953e-22,2.5505422692305944e-06,1
2018-06-15,1.5075318474053672e-16,0.9999985101487439,1.772970609474459e-21,1.489850561450553e-06,1
2018-06-18,1.0107667636280147e-15,0.9999976983862437,2.528573402047707e-20,2.3016131349883343e-06,1
2018-06-19,1.7619055358557042e-14,0.9999878922904764,2.114977042735939e-18,1.2107708955212078e-05,1
2018-06-20,2.211518998874374e-12,0.9999579761905772,5.447030479944202e-16,4.202380777621844e-05,1
2018-06-21,3.0818438002066957e-10,0.9949186710811818,1.0217739462260441e-14,0.005081328610072099,1
2018-06-22,1.7394837614016737e-08,0.9589113437301912,5.291430464522561e-12,0.04108863886960349,1
2018-06-25,1.053760600145586e-06,0.01125459332597925,6.785246661227701e-12,0.9887443529061808,3
2018-06-26,7.039395950574932e-06,0.002964854816903013,2.1329505220296522e-10,0.9970281055729638,3
2018-06-27,2.8968005668406948e-05,1.638422137640029e-05,1.580137827060436e-10,0.9999546476144981,3
2018-06-28,1.7221760804947365e-05,0.0003148343454416866,4.8704530877400294e-11,0.9996679438447313,3
2018-06-29,6.9779919071132105e-06,0.015371451465274152,3.5379604663490005e-11,0.9846215705075667,3
2018-07-02,4.914407156416122e-06,0.07595807026441447,2.9681249516205155e-11,0.9240370152987739,3
2018-07-03,3.419653035966711e-06,0.18111785479898362,1.28036725070731e-12,0.8188787255471282,3
2018-07-05,1.3314542581894978e-07,0.5472679252940438,2.2190681101621467e-14,0.45273194156038976,3
2018-07-06,1.5389679620495012e-09,0.9763110464836964,6.925881669483765e-16,0.023688951977757323,1
2018-07-09,1.0479079382597607e-11,0.9995440918580392,3.642797452872832e-17,0.0004559081322968798,1
2018-07-10,2.1409485385303476e-13,0.9999903511754223,1.1522416309033397e-18,9.64882521804423e-06,1
2018-07-11,2.278560207217268e-14,0.9999803637074182,6.721981337556771e-21,1.963629173824535e-05,1
2018-07-12,3.4656987777044417e-15,0.9999850095896711,4.226543598488286e-21,1.4990409481616065e-05,1
2018-07-13,1.2050330806711213e-15,0.9999975747061705,1.850226424910965e-21,2.425293101256975e-06,1
2018-07-16,5.383614539537919e-16,0.9999944698491281,2.7850625682910117e-22,5.530151567997104e-06,1
2018-07-17,3.264248265982252e-16,0.9999971512847527,9.27769800514885e-22,2.848715310843881e-06,1
2018-07-18,4.720269526605226e-16,0.999997611560626,1.6570756235503536e-21,2.38843888507684e-06,1
2018-07-19,1.1942048349874134e-15,0.9999948072334738,1.5254508465295511e-21,5.192766415144496e-06,1
2018-07-20,1.343896790586094e-15,0.999994129583634,1.442186138353427e-21,5.8704155409849585e-06,1
2018-07-23,1.2687824883899264e-15,0.999994873851798,2.9702901894023618e-21,5.126149056089718e-06,1
2018-07-24,2.3387632106690416e-15,0.9999945148725059,1.1416496272679367e-21,5.485127928513772e-06,1
2018-07-25,8.013078315313534e-16,0.9999898154628897,2.412843066812922e-21,1.0184537692804702e-05,1
2018-07-26,1.066700923670171e-15,0.9999982814239262,6.551016992744149e-20,1.7185756449983807e-06,1
2018-07-27,1.7383068733373162e-14,0.9999928843734192,5.556762894371192e-20,7.115626250574749e-06,1
2018-07-30,3.997089267151189e-14,0.9999382434296292,1.4608522503612602e-20,6.17565698533145e-05,1
2018-07-31,2.4465133591006403e-14,0.99998852528223,1.5669207156497542e-20,1.1474718570207633e-05,1
2018-08-01,2.526757994666119e-15,0.9999904884059442,6.127199830687401e-22,9.511594234806577e-06,1
2018-08-02,4.2264999987917735e-16,0.9999959992099317,1.8095278126489502e-22,4.000789887326997e-06,1
2018-08-03,7.250701666357047e-17,0.9999982763598685,5.1090987121681406e-23,1.7236393002483839e-06,1
2018-08-06,2.057116897215666e-17,0.9999991101580556,2.2199835422936632e-23,8.898426461390461e-07,1
2018-08-07,8.737461698767496e-18,0.9999994750143301,4.087157464810525e-23,5.249855813657418e-07,1
2018-08-08,1.0704423980341483e-17,0.9999996542829337,1.6061696816349216e-21,3.4571648756726306e-07,1
2018-08-09,2.5293334665434647e-16,0.9999994537066996,1.3435067208349546e-19,5.462938453268435e-07,1
2018-08-10,5.5199778959591644e-14,0.9999899975055118,4.792125133099465e-19,1.0002495123219912e-05,1
2018-08-13,4.258849989160461e-13,0.9998198417211559,9.293827598282162e-19,0.00018015827752669876,1
2018-08-14,2.8471922019573563e-12,0.9999582394273338,1.5924644351120842e-17,4.176057059889621e-05,1
2018-08-15,1.6643249716202056e-12,0.9998541495967673,3.437520237980886e-19,0.00014585040114706847,1
2018-08-16,1.8412902388848687e-13,0.9999394838627255,4.857070310092596e-20,6.0516136292998265e-05,1
2018-08-17,6.928194756284978e-15,0.999993301590318,1.230881792758521e-20,6.698409238484157e-06,1
2018-08-20,1.6838377756916064e-15,0.9999955128833508,1.0498465579435955e-21,4.487116332998451e-06,1
2018-08-21,6.916230518501524e-16,0.9999922924422746,3.5404853411137624e-22,7.707558043979122e-06,1
2018-08-22,3.941033164893393e-16,0.9999976604804115,8.566972720646963e-22,2.339520047682798e-06,1
2018-08-23,3.859805817405235e-16,0.9999972743881554,1.0293237032571912e-21,2.7256117595750166e-06,1
2018-08-24,8.263257782632151e-16,0.9999963236527313,1.4739345528453906e-21,3.6763469883883486e-06,1
2018-08-27,8.744905229056178e-16,0.9999937880213242,1.6343808570231349e-21,6.211978245032175e-06,1
2018-08-28,9.105548954015417e-16,0.9999963678394603,4.583102792013782e-21,3.63216081920895e-06,1
2018-08-29,2.9707526573483876e-15,0.9999949875307835,7.067467618393497e-21,5.012469141481276e-06,1
2018-08-30,4.8899381249260146e-15,0.9999840458821682,4.652971786385701e-21,1.5954117611092865e-05,1
2018-08-31,5.135417542621194e-15,0.9999935189344725,3.9266538124938784e-20,6.481065837353369e-06,1
2018-09-04,1.7694156558736694e-14,0.9999903984505019,3.6866239719822307e-19,9.601550192624821e-06,1
2018-09-05,3.454066717111745e-13,0.9999609434149794,4.245737455211064e-18,3.905658425905977e-05,1
2018-09-06,5.917250355033013e-12,0.9998264556463846,1.1634924675879991e-17,0.00017354434860641278,1
2018-09-07,1.176001425930956e-11,0.9997218346323101,3.1758931186413546e-18,0.00027816535653230675,1
2018-09-10,1.3373489132130874e-12,0.9999029265698685,3.821057760479945e-19,9.707342947452163e-05,1
2018-09-11,6.451658394863226e-14,0.9999807825779795,3.354023808375039e-20,1.9217422276205677e-05,1
2018-09-12,5.309861418629829e-15,0.9999894769997598,1.3077757046711494e-21,1.0522999745544747e-05,1
2018-09-13,6.693607033439899e-16,0.9999944303390785,4.897017958644101e-21,5.569660348684933e-06,1
2018-09-14,2.1061936645587752e-15,0.9999980779394091,1.6843568084342683e-20,1.9220613666372903e-06,1
2018-09-17,8.261262994559771e-15,0.9999792336776228,8.588112195310942e-22,2.0766322467260038e-05,1
2018-09-18,1.3630807159239042e-15,0.9999889402235984,1.0848630501260367e-21,1.1059776560141843e-05,1
2018-09-19,4.2231518207870593e-16,0.9999986853117209,4.898634247646745e-22,1.314689023461166e-06,1
2018-09-20,1.2483489918528517e-16,0.9999962076998657,1.923313243422214e-22,3.7922995008194997e-06,1
2018-09-21,1.0187625365038559e-16,0.999998980322354,4.955430850293042e-22,1.019678240186794e-06,1
2018-09-24,2.0161751632866145e-16,0.9999981759500125,8.145785323833601e-22,1.8240491093387166e-06,1
2018-09-25,5.465724996293468e-16,0.9999971628698633,9.765719640590262e-22,2.837130732354399e-06,1
2018-09-26,8.84590457036124e-16,0.999994542040783,3.9292348658003785e-22,5.457959651385967e-06,1
2018-09-27,3.628533255043758e-16,0.9999959002045584,3.2962779550727176e-22,4.099795623135207e-06,1
2018-09-28,2.2992554759453086e-16,0.9999980209032886,2.596723392400084e-22,1.9790966189419557e-06,1
2018-10-01,1.4738988641036816e-16,0.9999975211861765,3.606843718571724e-21,2.4788141355439087e-06,1
2018-10-02,5.748154537134539e-16,0.9999982630994587,1.589469610624376e-18,1.7369005139311735e-06,1
2018-10-03,2.8437354312117315e-13,0.9999919397975792,5.680830760266102e-16,8.060201508835064e-06,1
2018-10-04,2.4481558923127333e-10,0.9933923624961395,4.38585393293367e-14,0.006607637258552089,1
2018-10-05,3.4379928143433665e-08,0.8894687334782312,5.0665185773937404e-11,0.11053123209124241,1
2018-10-08,3.7005537388751234e-06,0.3559381093649349,2.234122017506943e-08,0.6440581677402998,3
2018-10-09,0.003533201512435031,0.002537659993528882,9.520795088454153e-06,0.9939196176983681,3
2018-10-10,0.9859687554911188,1.1447375682981122e-17,0.000735063566825396,0.013296180942841745,0
2018-10-11,0.9997826590448573,6.606615340335789e-22,0.00016720521687541774,5.013573872041338e-05,0
2018-10-12,0.9907487887473476,2.8313872651085075e-16,4.585810877199787e-05,0.009205353144638547,0
2018-10-15,0.726927364876896,1.0231237299752774e-12,7.770355103551261e-06,0.27306486476787295,0
2018-10-16,0.15891858426213454,8.982556725320747e-09,9.284838679038492e-06,0.8410721219173781,3
2018-10-17,0.016336459581360242,8.61746766826137e-06,7.733631124066044e-06,0.983647189320462,3
2018-10-18,0.020988973442196555,3.1458276187261078e-09,4.187620726095223e-06,0.9790068357919196,3
2018-10-19,0.04320893671726976,7.972538908414859e-09,3.4407860775926193e-06,0.9567876145247428,3
2018-10-22,0.11400500180693432,1.1236581716899405e-08,1.1178604258182526e-05,0.8859838083514084,3
2018-10-23,0.5140076227310496,2.528893126522713e-12,4.4698288531750546e-05,0.4859476789775885,3
2018-10-24,0.9995006461755083,9.676445196831741e-26,0.0004195828151030844,7.977100978606273e-05,0
2018-10-25,0.9998570047103275,2.659041836077832e-28,0.00014298170199589393,1.3588566181423663e-08,0
2018-10-26,0.9999233459479404,2.131315312039521e-28,7.365507329234382e-05,2.9989788595359085e-06,0
2018-10-29,0.9999588876937512,5.641730281585558e-27,4.067734485873599e-05,4.349607521349451e-07,0
2018-10-30,0.999932048500851,1.053388058790889e-23,5.7082727940768624e-05,1.086877190898237e-05,0
2018-10-31,0.9543516612621054,2.162280331393134e-16,1.7027655892829657e-05,0.04563131108113704,0
2018-11-01,0.35408816691786266,3.9530899550564685e-10,7.306823057023922e-06,0.6459045258636583,3
2018-11-02,0.0793030108202063,2.1922164060056084e-08,4.4077807516549925e-06,0.920692559477473,3
2018-11-05,0.041873135179095564,3.2822400996385577e-09,1.0757551646163346e-06,0.9581257857840936,3
2018-11-06,0.017536002365907487,3.575616312597643e-09,5.982305295497261e-08,0.9824639342347372,3
2018-11-07,0.0010085043414824264,8.703858387517784e-07,1.0555533052552747e-08,0.9989906147172148,3
2018-11-08,2.0722333543160948e-05,6.568527070896001e-05,1.8839290802092483e-09,0.9999135905118629,3
2018-11-09,6.610983191003177e-05,1.3095646415921857e-05,3.831943466862525e-08,0.9999207562017707,3
2018-11-12,0.003085927153115557,3.5369850580795025e-10,5.775116453880973e-07,0.996913494982059,3
2018-11-13,0.006237450765124317,6.367998772359961e-09,4.140081547379067e-07,0.9937621288584617,3
2018-11-14,0.015178079323443784,1.2417800547309448e-10,6.617764488449576e-07,0.9848212587763011,3
2018-11-15,0.015944108611805854,1.2069847775312583e-09,8.603483056024739e-07,0.9840550298333385,3
2018-11-16,0.012179611411100303,1.0677279884198955e-06,2.5923099846883277e-06,0.9878167285504866,3
2018-11-19,0.06318444218866849,1.5651733820033606e-09,1.3183972336153512e-05,0.9368023722741095,3
2018-11-20,0.21877323258122652,3.6290584771249885e-13,1.90003422213354e-05,0.7812077670763543,3
2018-11-21,0.21205371165313508,2.7186277148105025e-10,8.239900356446721e-06,0.7879380481751137,3
2018-11-23,0.1817683844409137,4.0801902537503245e-11,3.2419038289185426e-06,0.8182283736148783,3
2018-11-26,0.07278415097621267,6.560090369356925e-09,2.2768922373324713e-06,0.9272135655720591,3
2018-11-27,0.01644105093613388,7.8406407988732e-08,1.003509079821692e-06,0.9835578671483904,3
2018-11-28,0.010705773732426004,1.6745630050086059e-09,3.289400475590764e-07,0.9892938956529999,3
2018-11-29,0.0011329808831054679,2.625819727442136e-07,1.0958649321535814e-07,0.9988666469483862,3
2018-11-30,0.0011216572052455524,5.36799568701191e-07,6.15588931517807e-07,0.9988771904055737,3
2018-12-03,0.01144433514993225,5.4997894513936715e-06,2.2501841960396287e-05,0.9885276632195376,3
2018-12-04,0.7018453130348404,1.8241706468677578e-13,0.001141133478187186,0.29701355348698805,0
2018-12-06,0.9119471751501504,2.85584008008869e-13,0.00010358805197660053,0.08794923679836777,0
2018-12-07,0.9984417371871122,2.840681632972308e-19,0.0001421706124335397,0.0014160922008063924,0
2018-12-10,0.9999151980771047,2.6859873569995893e-18,3.521943211246077e-05,4.958249013508311e-05,0
2018-12-11,0.9997662214265528,2.748042553892139e-17,3.5289054823972944e-05,0.00019848951929532076,0
2018-12-12,0.9996217282151989,6.120669694526214e-16,3.894680968500113e-05,0.00033932497457450904,0
2018-12-13,0.9983131436628878,3.589991380668019e-14,5.386920585355287e-05,0.0016329871318729505,0
2018-12-14,0.9991087820688612,2.2808212086207366e-17,0.00013908932290322603,0.0007521286084568443,0
2018-12-17,0.9998098590059911,5.651164284102434e-25,0.00018789589237014326,2.24510079657201e-06,0
2018-12-18,0.9991968731914667,1.441902757207814e-30,0.0008031101499963566,1.6658468267848464e-08,0
2018-12-19,0.9873770527580022,3.00775055985927e-32,0.012622853558107744,9.368321157242454e-08,0
2018-12-20,0.8429220604789033,1.110271915203196e-40,0.15707793949584944,2.5812984762139436e-11,0
2018-12-21,0.3485341529867601,3.566050901259315e-51,0.6514658470136505,4.984003267135974e-14,2
2018-12-24,8.646709923159074e-05,1.2324651324896757e-83,0.9999135329003538,3.4367026528373375e-28,2
2018-12-26,2.8767886786204992e-05,1.7551588015423586e-88,0.9999712321123133,6.38924128327129e-30,2
2018-12-27,0.2877114953798241,3.290135656112422e-69,0.7122885046198058,2.27724089564357e-20,2
2018-12-28,0.8492042459397712,1.2363554375074633e-53,0.150795754058309,1.0610960251189982e-12,0
2018-12-31,0.9890258318265911,2.2029100111240377e-37,0.010974163816028892,4.3573891530359395e-09,0
2019-01-02,0.9994479978193249,1.1694204195216302e-26,0.0005462627800573456,5.739401393897079e-06,0
2019-01-03,0.9996203484345519,4.4155113001188964e-30,0.0003794979516970906,1.536145734254011e-07,0
2019-01-04,0.9993218442145568,2.6593152902427313e-25,0.0006754577190745662,2.698066784799663e-06,0
2019-01-07,0.9816566159982851,6.553886215215402e-17,5.6413043793927845e-05,0.01828697095770239,0
2019-01-08,0.80224478748855,5.877809144386595e-12,1.8709493534730333e-05,0.1977365030122877,0
2019-01-09,0.3333979777895719,8.336562373812424e-10,4.437277287318558e-06,0.6665975840987884,3
2019-01-10,0.0748394053692778,1.1490149107782129e-08,2.1690882798550225e-07,0.92516036623235,3
2019-01-11,0.0029048106906819646,1.1612649915765793e-06,4.803974742441151e-08,0.9970939800038414,3
2019-01-14,0.0003743476735972031,1.2646700360653353e-07,8.18180443755947e-09,0.9996255176769088,3
2019-01-15,0.0002734854579163682,7.091850538304526e-08,4.333357701274147e-09,0.999726439290257,3
2019-01-16,0.0001804831424147307,9.068391558872839e-08,1.188264581664785e-09,0.9998194249858268,3
2019-01-17,8.872788837513342e-05,6.226231821076295e-07,2.630834709609162e-09,0.9999106468581004,3
2019-01-18,0.0002039684484205452,3.3414158817213773e-07,2.6270009918567982e-08,0.9997956711391344,3
2019-01-22,0.0012979815881412598,3.142213672976878e-10,2.742196471239094e-08,0.9987019906751804,3
2019-01-23,0.0005587199830403212,2.1890782464380675e-08,3.827586678046145e-09,0.9994412542982379,3
2019-01-24,0.0001600854751952908,1.536306542827571e-07,5.798120264250097e-10,0.9998397603134933,3
2019-01-25,4.336187049019145e-05,2.8174204496197336e-06,8.673902008321034e-10,0.9999538198412203,3
2019-01-28,8.631313806069514e-05,2.151124881029971e-07,1.607316683496699e-09,0.9999134701415534,3
2019-01-29,0.00014459893942432104,9.545512147278064e-08,1.3883258011029147e-09,0.9998553042162497,3
2019-01-30,0.00012798402980526596,2.4885401488666394e-07,5.215401888877013e-10,0.9998717665938339,3
2019-01-31,1.798314573226168e-05,3.057096681147539e-05,7.212666262351714e-11,0.9999514458159829,3
2019-02-01,7.829901904141388e-06,0.00033082833363858987,5.42910095721503e-11,0.9996613417110197,3
2019-02-04,7.679887873462363e-06,0.0006803151573607766,5.572366775021277e-11,0.9993120048996612,3
2019-02-05,6.2628318252928245e-06,0.0017787484094549182,4.681813239170654e-11,0.9982149887120293,3
2019-02-06,5.110290019926758e-06,0.0030837277229717724,1.2227813719584783e-10,0.996911161865579,3
2019-02-07,9.845095085748821e-06,0.001178718335088834,8.813558322786193e-11,0.9988114364812244,3
2019-02-08,6.04674476787963e-06,0.0021133896551029036,6.000664627274852e-11,0.9978805635400751,3
2019-02-11,6.928708194683103e-06,0.0028380899423065143,7.488209044392388e-11,0.9971549812742185,3
2019-02-12,9.908772232979823e-06,0.006073359825890654,9.051371904217835e-11,0.9939167313109647,3
2019-02-13,5.564770195256608e-06,0.03814957507441077,4.1792949825463755e-11,0.9618448601140308,3
2019-02-14,4.87641093673228e-06,0.09947592215184141,7.842293540286415e-12,0.9005192014298588,3
2019-02-15,1.010540211854248e-06,0.3711627524721701,7.165191503724868e-13,0.6288362369865983,3
2019-02-19,4.140557288081477e-08,0.8416532031083676,4.683196236255145e-14,0.15834675548671248,1
2019-02-20,3.1404161711745306e-09,0.9901170331534849,8.151165417430685e-15,0.009882963706304409,1
2019-02-21,2.3497495310445505e-10,0.9989759600826575,2.1075793781922254e-15,0.0010240396822237153,1
2019-02-22,6.812770425366977e-11,0.9998718838181309,1.7345543379186402e-15,0.0001281161138399981,1
2019-02-25,6.511562686962972e-11,0.999529364760541,2.049566409553634e-16,0.0004706351743574736,1
2019-02-26,1.4897614313701649e-10,0.9992806247769654,3.0942780095470805e-16,0.0007193750743577871,1
2019-02-27,9.865126663841332e-11,0.9996565017910208,3.6716483595731417e-16,0.00034349811021572513,1
2019-02-28,4.975666960512164e-11,0.9997184522461345,6.912576397081187e-16,0.00028154770374235166,1
2019-03-01,1.3247341064067131e-10,0.999741476992125,8.039806745001285e-15,0.00025852287612919005,1
2019-03-04,8.42595088811735e-10,0.9970516910327659,2.3134283766531245e-14,0.0029483081246730863,1
2019-03-05,1.181798886719166e-08,0.9776581111055256,3.685658607997366e-13,0.02234187707541037,1
2019-03-06,1.474685191457217e-07,0.8757090124768592,3.0584072812007294e-12,0.12429084005176098,1
2019-03-07,1.1602804697096846e-06,0.8053126400421272,5.178270122245193e-12,0.1946861996720279,1
2019-03-08,7.476170424179555e-07,0.8212509610346624,2.5239327544651806e-13,0.17874829134893067,1
2019-03-11,3.214441895420738e-08,0.8888234144153179,2.4215498821881127e-14,0.11117655343969444,1
2019-03-12,6.652693822923464e-10,0.9951429443067452,5.5618970928323e-16,0.004857055027188236,1
2019-03-13,1.2461129701265338e-11,0.9997560023157037,1.0191143838347791e-17,0.00024399767130799045,1
2019-03-14,1.9501206150942365e-13,0.9999779607378844,2.461792272786656e-19,2.2039261551875647e-05,1
2019-03-15,1.7493687466570484e-14,0.999987775922045,1.204030591436409e-19,1.2224077375275085e-05,1
2019-03-18,4.4900101111696283e-14,0.9999850572810405,2.8835798967174334e-18,1.4942719166018787e-05,1
2019-03-19,2.0846241199610043e-12,0.9999498785356276,1.616201233312683e-16,5.0121462050877434e-05,1
2019-03-20,1.3755530085204436e-10,0.9986275093582341,1.108875323175302e-14,0.0013724905037757029,1
2019-03-21,6.5135077802367195e-09,0.9606809177733311,1.6659268287249673e-12,0.039319075711555095,1
2019-03-22,8.505269522843018e-07,0.7027745453901192,1.260682281210805e-11,0.29722460406971984,1
2019-03-25,9.465524659175507e-07,0.7210407662838175,1.1122661033210064e-12,0.2789582871625254,1
2019-03-26,1.6670346304494192e-07,0.8839525110698032,4.501979558180033e-13,0.1160473222263035,1
2019-03-27,2.698147375812666e-08,0.9632310140342181,2.815891160347858e-14,0.036768958983432694,1
2019-03-28,1.5175520286268108e-09,0.9942984499081148,3.106395681152792e-15,0.005701548574377251,1
2019-03-29,1.5282532439808095e-10,0.99951149598052,1.2252356934902038e-16,0.0004885038660820029,1
2019-04-01,3.3572000002892526e-12,0.9998356799638931,7.377201624040553e-18,0.000164320032525595,1
2019-04-02,3.3101819753285033e-13,0.9999823299055184,8.242005455921186e-19,1.76700950390543e-05,1
2019-04-03,7.910545984316297e-14,0.999963069056164,3.7461369885841365e-20,3.693094447278284e-05,1
2019-04-04,4.0864315300880784e-14,0.9999724465664055,3.025840333659915e-20,2.755343432884943e-05,1
2019-04-05,1.5310180593392065e-14,0.99998946634787,1.4257397360225754e-19,1.0533652981076524e-05,1
2019-04-08,4.5675794066625716e-14,0.999987356257304,1.2260482292274848e-19,1.2643743135698923e-05,1
2019-04-09,1.0667063749898579e-13,0.9999347200726963,3.4549210267787344e-20,6.527992653729407e-05,1
2019-04-10,3.915077907111155e-14,0.9999794162148923,1.3686349237886158e-20,2.058378576008652e-05,1
2019-04-11,3.3432575046882464e-15,0.9999916332476319,1.4225841500149736e-21,8.366753129274078e-06,1
2019-04-12,6.125451574725511e-16,0.9999959166718021,7.742076347732774e-22,4.083328187642035e-06,1
2019-04-15,2.607697332294287e-16,0.9999974540638171,4.65457919638826e-22,2.5459353640247313e-06,1
2019-04-16,3.063305143596883e-16,0.9999977373561837,3.8381542994131515e-22,2.262644020690565e-06,1
2019-04-17,2.9313797949584726e-16,0.9999964480857086,3.598014237421841e-22,3.5519135189940422e-06,1
2019-04-18,3.1824044378965055e-16,0.9999977970298168,1.6908982036462414e-21,2.202970093963091e-06,1
2019-04-22,1.0953375849221824e-15,0.999996561457465,3.176027608640286e-21,3.438542949306e-06,1
2019-04-23,3.134059500317448e-15,0.9999904718205567,1.0784465207799088e-20,9.528179714823316e-06,1
2019-04-24,6.4382082940621995e-15,0.9999912004391891,8.316433377819512e-21,8.799560385719414e-06,1
