Date,log_return_EEM,log_return_HYG,log_return_LQD,log_return_SPX,log_return_MERVAL,log_return_VIX,log_return_EURUSD,log_return_GBPUSD,log_return_USDJPY,yield_change_UST_2Y,yield_change_UST_10Y,realized_vol_EEM_21d,realized_vol_EEM_63d,realized_vol_EEM_250d,realized_vol_HYG_21d,realized_vol_HYG_63d,realized_vol_HYG_250d,realized_vol_SPX_21d,realized_vol_SPX_63d,realized_vol_SPX_250d,vix_level,vix_change,vol_risk_premium,corr_spx_hyg_63d,corr_spx_eurusd_63d,spx_drawdown,spx_momentum_63d,spx_momentum_21d,crisis_flag,macro_FED_FUNDS,macro_FED_FUNDS_change,macro_HY_SPREAD,macro_HY_SPREAD_change,macro_IG_SPREAD,macro_IG_SPREAD_change,day_of_week,month,quarter,is_month_end,is_quarter_end,sentiment_mean,sentiment_std,sentiment_extreme_neg,sentiment_mean_lag1,sentiment_extreme_neg_lag1,sentiment_mean_lag5,sentiment_extreme_neg_lag5,sentiment_ma5,sentiment_ma21,sentiment_ma63,sentiment_shock
2008-10-09,-0.0765184124804851,-0.0235531888320628,-0.0270429778071238,-0.0792240633131358,-0.0544352065550171,0.1053257431553289,-0.0952585030440745,-0.0109782090478662,-0.1010400167230584,-0.0600000023841857,0.1190001964569091,1.0360130160003966,0.6587750188464907,0.4561684327064987,0.5621423326138696,0.3354002652002598,0.1834002816478254,0.6242329931406717,0.4175231074230051,0.2767211544309165,63.91999816894531,6.3899993896484375,1.49669885487814,0.6457835056252768,0.2149369452406057,-0.4127199395612582,-0.2592038209407573,-0.2614525875290997,1,6.469168560201796,-0.071064354091253,4.184579299449388,0.1061086598107747,1.9515717293683177,-0.0088037112993166,3,10,4,0,0,,,,,,,,,,,False
2008-10-10,0.0114703945987711,-0.0690321649176835,-0.0566275325332165,-0.0118289764721505,-0.0567471450700142,0.0901483846718047,-0.0148202463466701,-0.0027130641160291,0.0158519478390911,-0.3699999898672104,0.0269999504089355,1.0412226636830375,0.6598505796972255,0.4553815588961514,0.5955985995131389,0.3594681483010979,0.1954631242551482,0.6159388277199678,0.4175790816978971,0.2766815982924741,69.94999694824219,6.029998779296875,8.356114176245413,0.6129571800428275,0.2173442745486463,-0.4196259356198819,-0.2598464533134899,-0.2800769100111041,1,6.38023918100147,-0.1652115301677392,4.175525496479198,0.0868441492715597,1.9481565252182649,-0.0300234429622936,4,10,4,0,0,,,,,,,,,,,False
2008-10-13,0.2051416143983909,0.1157261851903165,0.0536163146838917,0.1095719675953384,0.0,-0.2406292764409357,0.0165759794135816,0.0233601059528313,0.0116040275544137,0.0,0.0,1.287806624388535,0.7832744706450444,0.500998494539532,0.7456321514874968,0.4320484447737688,0.2280684569512481,0.7523591889230652,0.472767582591357,0.2985336954291719,54.9900016784668,-14.95999526977539,-20.24591721383972,0.715982761870479,0.24555616440337,-0.3524184045076624,-0.1943293606766288,-0.1984101504145826,1,6.39622177229742,-0.1042897364556338,4.152168190333364,0.0594520700298044,1.9570872995639217,-0.0157186048275987,0,10,4,0,0,,,,,,,,,,,False
2008-10-14,-0.0510489305343271,0.0065149122108466,-0.0157854890810516,-0.0053363498135368,0.1045378089063628,0.002542670933224,-0.00028603250445,-0.0014293147458354,-0.0031335679594354,0.0250000059604644,0.1619997024536132,1.2702396349725906,0.7881557268738292,0.5031783491590709,0.7395770542170805,0.4322883688583043,0.2281769296265222,0.7398110572863474,0.4717461290141633,0.2985558226621478,55.130001068115234,0.1399993896484375,-18.85110466051951,0.715157581984245,0.2443398685565878,-0.3558649223428506,-0.208129639855176,-0.1632346351779082,1,6.371012780747035,-0.0629830467190686,4.145600685145028,0.0422771810614923,1.9465057896392148,-0.0340463711050571,1,10,4,0,0,,,,,,,,,,,False
2008-10-15,-0.1763340852025541,-0.0446167785859513,0.0,-0.094695124884235,-0.1295182918748044,0.228029093091373,-0.0128676752870391,-0.0135289051442704,-0.022214299631971,-0.0349999964237213,-0.0119996070861816,1.395687914945306,0.8580926524148322,0.5317192326698623,0.7493790000666726,0.4387676307407444,0.2323471626770806,0.7905714074407482,0.5055188568791061,0.3124219982097173,69.25,14.119998931884766,-9.807140744074816,0.7249079498162557,0.2486867672882194,-0.4140623836667279,-0.279880708683261,-0.2519445903769444,1,6.366936647091953,-0.0576031608352991,4.167755107064677,0.0668227781136696,1.9504144887172343,-0.0331972722714155,2,10,4,0,0,,,,,,,,,,,False
2008-10-16,0.0479769553961105,-0.0386239352485155,0.0104345412191691,0.041628822290941,0.0,-0.0239672349373275,0.0034206736896351,0.0092185580777336,0.0151276436796026,0.2349999994039535,-0.0750000476837158,1.3965645221797731,0.8646922265570812,0.5335640866273921,0.7321142134955809,0.4440384588699304,0.2353557591343789,0.8024516457900809,0.5140657218697433,0.3154408681421684,67.61000061035156,-1.6399993896484375,-12.635163968656528,0.6748099901613948,0.2502495685384629,-0.389155668917152,-0.2488650851779513,-0.181565059636465,1,6.38432047126887,-0.0863018422546053,4.179087150032531,0.0788461058783998,1.9420165146437476,-0.0545552230513006,3,10,4,0,0,,,,,,,,,,,False
2008-10-17,-0.0318642076375261,-0.0120693354993274,-0.0085504404133897,-0.0062322059327272,0.0249804829684415,0.039442566224993,-0.004978869049058,-0.0023732462468774,0.0040416405091948,0.3449999690055847,0.0019998550415039,1.3573941225390085,0.8656956154051415,0.5341067138075282,0.6684248098436282,0.4440602255129777,0.2356078785405542,0.7801377995327077,0.5127782614849985,0.3154373011536531,70.33000183105469,2.720001220703125,-7.683778122216083,0.6742352323827231,0.2531144829986048,-0.3929507384703165,-0.2634690776875734,-0.2204374765397274,1,6.359959043063192,-0.1042858144414067,4.191973360034695,0.0736179638706167,1.93690546252046,-0.0654285623705446,4,10,4,0,0,,,,,,,,,,,False
2008-10-20,0.0677354925800092,0.0198025209868597,0.0300126356402163,0.0465828773252315,-0.0334479340675401,-0.2834727377534994,-0.0082079960327265,-0.0099336208218867,0.0031431092618714,0.2400000095367431,-0.0520000457763671,1.3058258700444574,0.879091272012816,0.5382551986843861,0.6719697380188537,0.4466614664974303,0.236434057423949,0.786400515730372,0.5227388550441744,0.3188806291237557,52.970001220703125,-17.360000610351562,-25.670050352334076,0.6785972669807858,0.2425980867123271,-0.3640036522295294,-0.2314711006597675,-0.2148707182675094,1,6.326173639105112,-0.2136289649118543,4.194902872267761,0.0296349928657537,1.9005534602450584,-0.0916957503730828,0,10,4,0,0,,,,,,,,,,,False
2008-10-21,-0.0830149499616121,-0.0057593674972527,0.0098820689539729,-0.0312839925360699,-0.1161899175880354,0.0026395073249091,-0.0191202338434206,-0.0270406061922308,-0.0162437785058446,0.0750000476837158,-0.182999849319458,1.3142600598641223,0.889871443366221,0.5428801396725916,0.6713468068171766,0.4464919701528535,0.2364180018386065,0.7834577490663761,0.524153624212912,0.3192694741031983,53.11000061035156,0.1399993896484375,-25.235774296286053,0.6799599821819113,0.2516682579311544,-0.3835921563572753,-0.2375094144632664,-0.2087996629613789,1,6.327881259979513,-0.1393625595348755,4.205369347922333,0.0681028932083602,1.9214744459612376,-0.0535443043639913,1,10,4,0,0,,,,,,,,,,,False
2008-10-22,-0.111250303074148,-0.0083451858316429,-0.0115970314003485,-0.0629530796878518,-0.1067410712851571,0.2711174762071004,-0.0188896922480969,-0.0287779030909098,-0.0248969937435235,-0.0850000381469726,-0.0850000381469726,1.3521460541924937,0.9123984631097614,0.5535544431475783,0.6713790844716302,0.4463924657041453,0.2365242409900458,0.803748697727978,0.5367830122865369,0.3251012129284516,69.6500015258789,16.540000915527344,-10.724868246918888,0.6672865114874054,0.263990900088934,-0.4101179278840332,-0.2870022720280446,-0.245274400861813,1,6.2735189630363735,-0.1931204090857115,4.189357541075371,0.0541673360494581,1.9269800152895,-0.0511513520324042,2,10,4,0,0,,,,,,,,,,,False
2008-10-23,0.0275245455713302,0.0167626590045317,0.006270318944709,0.0125548978458183,0.024148155025166,-0.0269204821760975,0.0099567255457029,0.001605225350981,-0.003911213140001,-0.0999999642372131,-0.0840001106262207,1.3584469279578648,0.9155173876762362,0.5534984951783516,0.6747283741297252,0.4483626467722462,0.2372099426949687,0.8079170579161243,0.5372601681332968,0.3254197250387591,67.80000305175781,-1.8499984741210935,-12.991702739854617,0.6701314256372811,0.2703658177640085,-0.4026653333389004,-0.2643129783259603,-0.2342246712618585,1,6.219227706592114,-0.1847919933093154,4.183167343356827,0.0715863480355549,1.9193065404301184,-0.0535403169127821,3,10,4,0,0,,,,,,,,,,,False
2008-10-24,-0.1088864461839673,-0.0253223917086861,0.0039692166817911,-0.0351207779512552,-0.07986983188436,0.1545297949538314,-0.0246389398570024,-0.0194124954128097,-0.0334637091596813,-0.090000033378601,0.1630001068115234,1.3634449242140534,0.9270419452579978,0.5620386869172318,0.6745903389267254,0.4503117908585321,0.2383628214239561,0.8026385899660707,0.5375606186076805,0.326803068684107,79.12999725341797,11.329994201660156,-1.133861743189101,0.6753979284730386,0.2857051247989416,-0.4232800698118171,-0.3059135105904117,-0.2749053237849326,1,6.253196370739939,-0.1690049232927393,4.1870074280962,0.0435859348034064,1.908059983546788,-0.0549837363366059,4,10,4,0,0,,,,,,,,,,,False
2008-10-27,-0.0265862143316102,-0.0521978586903857,-0.0064727976751416,-0.0322797893201295,-0.0578195708888262,0.0116842881583624,-0.0131742935304131,-0.0239028019641112,-0.0114796252417688,-0.0899999737739563,0.0320000648498535,1.363371294828115,0.9274426525243136,0.5617717845195495,0.6897665014141952,0.4602580453093304,0.2437887414865041,0.8016838163401917,0.5381836601674804,0.3270235872174383,80.05999755859375,0.9300003051757812,-0.1083840754254197,0.6785168026198782,0.2892029760660663,-0.4415992080328554,-0.338981221516753,-0.300304162103883,1,6.195756668982006,-0.270788994555537,4.192557745273838,0.0608910113674427,1.9031034960179949,-0.0472644468200686,0,10,4,0,0,,,,,,,,,,,False
2008-10-28,0.1900637753506224,0.0112565060257313,-0.0066290018231666,0.1024573584739365,0.063421826437496,-0.1786809105612502,0.0272541754743005,0.0348483202948787,0.0523228397269428,0.0199999809265136,0.0909998416900634,1.5143426281025745,1.012136887816256,0.5945040937709769,0.6413240340257241,0.4612123662270702,0.2438546508192898,0.8535567054915913,0.5804425477677311,0.3434913452336124,66.95999908447266,-13.099998474121094,-18.395671464686476,0.6554438594022955,0.32862722390692,-0.3795944259741565,-0.2579100142481823,-0.149952122693005,1,6.229072294027467,-0.2164352798260234,4.198961502372275,0.0961587843415952,1.9102722913661891,-0.0417054064477455,1,10,4,0,0,,,,,,,,,,,False
